Epoch,Domain,Metric,Value,Stage
25,Tools,HR@10,0.5146676344281135,Val
25,Tools,NDCG@10,0.29618771520567144,Val
25,Toys,HR@10,0.46731855260405775,Val
25,Toys,NDCG@10,0.2532925902913305,Val
25,Overall,HR@10,0.5650111759254212,Val
25,Overall,NDCG@10,0.3249197169210453,Val
26,Baby,HR@10,0.7068449308279992,Val
26,Baby,NDCG@10,0.4194319520091041,Val
26,Tools,HR@10,0.5153329704227908,Val
26,Tools,NDCG@10,0.2966194998116206,Val
26,Toys,HR@10,0.4671616816565572,Val
26,Toys,NDCG@10,0.2525981240186183,Val
26,Overall,HR@10,0.5660106489305639,Val
26,Overall,NDCG@10,0.3245549162884651,Val
27,Baby,HR@10,0.7064319636588892,Val
27,Baby,NDCG@10,0.42201444829812823,Val
27,Tools,HR@10,0.5109175588217504,Val
27,Tools,NDCG@10,0.2957985264518282,Val
27,Toys,HR@10,0.4673708429198912,Val
27,Toys,NDCG@10,0.2509081758029662,Val
27,Overall,HR@10,0.5646113867233641,Val
27,Overall,NDCG@10,0.3246300838524295,Val
28,Baby,HR@10,0.7083935577121618,Val
28,Baby,NDCG@10,0.4214536246292245,Val
28,Tools,HR@10,0.5106151333696244,Val
28,Tools,NDCG@10,0.2962828557254746,Val
28,Toys,HR@10,0.4657498431290525,Val
28,Toys,NDCG@10,0.24901221604569052,Val
28,Overall,HR@10,0.5646477311962783,Val
28,Overall,NDCG@10,0.3239192732865288,Val
29,Baby,HR@10,0.7066900681395829,Val
29,Baby,NDCG@10,0.4196470284633715,Val
29,Tools,HR@10,0.5178733442206496,Val
29,Tools,NDCG@10,0.29922988804453554,Val
29,Toys,HR@10,0.4666387784982221,Val
29,Toys,NDCG@10,0.2504887400448675,Val
29,Overall,HR@10,0.566537643787821,Val
29,Overall,NDCG@10,0.3246818339248539,Val
30,Baby,HR@10,0.7095808383233533,Val
30,Baby,NDCG@10,0.42432410529841885,Val
30,Tools,HR@10,0.5144256940664126,Val
30,Tools,NDCG@10,0.29876543741087935,Val
30,Toys,HR@10,0.4706128425015687,Val
30,Toys,NDCG@10,0.25231921551081843,Val
30,Overall,HR@10,0.5679005615221066,Val
30,Overall,NDCG@10,0.32682491453567986,Val
31,Baby,HR@10,0.705193062151559,Val
31,Baby,NDCG@10,0.4217710211807017,Val
31,Tools,HR@10,0.5080747595717655,Val
31,Tools,NDCG@10,0.2940579599843849,Val
31,Toys,HR@10,0.4697239071323991,Val
31,Toys,NDCG@10,0.253805037570692,Val
31,Overall,HR@10,0.5641389085754784,Val
31,Overall,NDCG@10,0.3250281853792782,Val
32,Baby,HR@10,0.7044187487094776,Val
32,Baby,NDCG@10,0.4199400147483668,Val
32,Tools,HR@10,0.5126716264440815,Val
32,Tools,NDCG@10,0.29723794525720637,Val
32,Toys,HR@10,0.47197239071323993,Val
32,Toys,NDCG@10,0.2530037971762883,Val
32,Overall,HR@10,0.566028821167021,Val
32,Overall,NDCG@10,0.3250605595566355,Val
33,Baby,HR@10,0.7036444352673963,Val
33,Baby,NDCG@10,0.41846186710656513,Val
33,Tools,HR@10,0.5100707675557975,Val
33,Tools,NDCG@10,0.29458644433262926,Val
33,Toys,HR@10,0.4742208742940807,Val
33,Toys,NDCG@10,0.2558850271334051,Val
33,Overall,HR@10,0.5657562376201639,Val
33,Overall,NDCG@10,0.32474488419994874,Val
34,Baby,HR@10,0.699463142680157,Val
34,Baby,NDCG@10,0.41644044691681137,Val
34,Tools,HR@10,0.512248230811105,Val
34,Tools,NDCG@10,0.29690735588309936,Val
34,Toys,HR@10,0.4700899393432336,Val
34,Toys,NDCG@10,0.2560713157165814,Val
34,Overall,HR@10,0.5635028802994785,Val
34,Overall,NDCG@10,0.3247953169102047,Val
35,Baby,HR@10,0.7029217427214537,Val
35,Baby,NDCG@10,0.4172576662511609,Val
35,Tools,HR@10,0.50789330430049,Val
35,Tools,NDCG@10,0.291978545524483,Val
