Epoch,Domain,Metric,Value,Stage
73,Overall,HR@10,0.5719893147249632,Val
73,Overall,NDCG@10,0.3320636008178613,Val
74,Baby,HR@10,0.7021990501755111,Val
74,Baby,NDCG@10,0.41374210185231397,Val
74,Tools,HR@10,0.48660255247081596,Val
74,Tools,NDCG@10,0.273694626769512,Val
74,Toys,HR@10,0.5094645471658649,Val
74,Toys,NDCG@10,0.29661447642227134,Val
74,Overall,HR@10,0.5704446746261063,Val
74,Overall,NDCG@10,0.3309611388279432,Val
75,Baby,HR@10,0.7038509188519513,Val
75,Baby,NDCG@10,0.4125762295140971,Val
75,Tools,HR@10,0.4899897175346277,Val
75,Tools,NDCG@10,0.27768239571042674,Val
75,Toys,HR@10,0.5137523530642125,Val
75,Toys,NDCG@10,0.2984061338410419,Val
75,Overall,HR@10,0.5735339548238202,Val
75,Overall,NDCG@10,0.3323714526886489,Val
76,Baby,HR@10,0.7035411934751187,Val
76,Baby,NDCG@10,0.41344934108840053,Val
76,Tools,HR@10,0.4910784491622815,Val
76,Tools,NDCG@10,0.27624718526691117,Val
76,Toys,HR@10,0.5154779334867182,Val
76,Toys,NDCG@10,0.30058453344100017,Val
76,Overall,HR@10,0.5743517054643915,Val
76,Overall,NDCG@10,0.3330046696670487,Val
77,Baby,HR@10,0.7080838323353293,Val
77,Baby,NDCG@10,0.41756560666438064,Val
77,Tools,HR@10,0.4887195306356983,Val
77,Tools,NDCG@10,0.2731946311057821,Val
77,Toys,HR@10,0.5070591926375235,Val
77,Toys,NDCG@10,0.29567191031536477,Val
77,Overall,HR@10,0.5723164149811918,Val
77,Overall,NDCG@10,0.331829351455511,Val
78,Baby,HR@10,0.7011150113565972,Val
78,Baby,NDCG@10,0.4128448366153215,Val
78,Tools,HR@10,0.4889614709973991,Val
78,Tools,NDCG@10,0.27541194765986626,Val
78,Toys,HR@10,0.5119221920100397,Val
78,Toys,NDCG@10,0.2996877352669941,Val
78,Overall,HR@10,0.5716258699958204,Val
78,Overall,NDCG@10,0.332229263748543,Val
79,Baby,HR@10,0.7052963039438365,Val
79,Baby,NDCG@10,0.41437819848656243,Val
79,Tools,HR@10,0.49210669569951004,Val
79,Tools,NDCG@10,0.27543063897135517,Val
79,Toys,HR@10,0.5151119012758837,Val
79,Toys,NDCG@10,0.3019295608903732,Val
79,Overall,HR@10,0.5751512838685057,Val
79,Overall,NDCG@10,0.3335537650631958,Val
80,Baby,HR@10,0.707516002477803,Val
80,Baby,NDCG@10,0.4143590381649138,Val
80,Tools,HR@10,0.4913203895239823,Val
80,Tools,NDCG@10,0.27659880377121293,Val
80,Toys,HR@10,0.5155302238025518,Val
80,Toys,NDCG@10,0.30400296849694985,Val
80,Overall,HR@10,0.575841828853877,Val
80,Overall,NDCG@10,0.3346185480313261,Val
81,Baby,HR@10,0.7074127606855255,Val
81,Baby,NDCG@10,0.4146070202627891,Val
81,Tools,HR@10,0.4853323655718865,Val
81,Tools,NDCG@10,0.2764555966155555,Val
81,Toys,HR@10,0.5153733528550513,Val
81,Toys,NDCG@10,0.301299578549636,Val
81,Overall,HR@10,0.5739519162623344,Val
81,Overall,NDCG@10,0.33372332253101034,Val
82,Baby,HR@10,0.7013731158372909,Val
82,Baby,NDCG@10,0.4119105094276082,Val
82,Tools,HR@10,0.4907155386197302,Val
82,Tools,NDCG@10,0.27809101132177705,Val
82,Toys,HR@10,0.5191382555950638,Val
82,Toys,NDCG@10,0.3030629048977245,Val
82,Overall,HR@10,0.5747514946664486,Val
82,Overall,NDCG@10,0.3338782109810945,Val
83,Baby,HR@10,0.7057092711129466,Val
83,Baby,NDCG@10,0.4119837515929444,Val
83,Tools,HR@10,0.4936188229601403,Val
83,Tools,NDCG@10,0.2767674478944937,Val
83,Toys,HR@10,0.5157393850658858,Val
83,Toys,NDCG@10,0.3013293715211151,Val
83,Overall,HR@10,0.575969034509077,Val
83,Overall,NDCG@10,0.33290389345377874,Val
84,Baby,HR@10,0.7093227338426595,Val
84,Baby,NDCG@10,0.41608021185625166,Val
84,Tools,HR@10,0.49507046513034536,Val
84,Tools,NDCG@10,0.28149660424713474,Val
84,Toys,HR@10,0.5158962560133863,Val
84,Toys,NDCG@10,0.30435634199958367,Val
84,Overall,HR@10,0.5777317414454197,Val
84,Overall,NDCG@10,0.3368187665866584,Val
85,Baby,HR@10,0.7087549039851332,Val
85,Baby,NDCG@10,0.4195554350771339,Val
85,Tools,HR@10,0.4980947196516059,Val
85,Tools,NDCG@10,0.2818332290448887,Val
85,Toys,HR@10,0.5144321271700482,Val
85,Toys,NDCG@10,0.3023743491829325,Val
85,Overall,HR@10,0.5779316360464483,Val
85,Overall,NDCG@10,0.3374545006794197,Val
86,Baby,HR@10,0.7035928143712575,Val
86,Baby,NDCG@10,0.414627921638513,Val
86,Tools,HR@10,0.4968850178431017,Val
86,Tools,NDCG@10,0.28179108817556014,Val
86,Toys,HR@10,0.5231123195984104,Val
86,Toys,NDCG@10,0.3064380412227089,Val
86,Overall,HR@10,0.5787675589234768,Val
86,Overall,NDCG@10,0.3371194326469842,Val
87,Baby,HR@10,0.7078257278546356,Val
87,Baby,NDCG@10,0.4164874674947308,Val
87,Tools,HR@10,0.4957962862154479,Val
87,Tools,NDCG@10,0.2812564200133538,Val
87,Toys,HR@10,0.5221710939134072,Val
87,Toys,NDCG@10,0.30863399879931963,Val
87,Overall,HR@10,0.5796034818005051,Val
87,Overall,NDCG@10,0.33837656881693096,Val
88,Baby,HR@10,0.7073611397893868,Val
88,Baby,NDCG@10,0.41677639352771956,Val
88,Tools,HR@10,0.49567531603459747,Val
88,Tools,NDCG@10,0.28409654739750634,Val
88,Toys,HR@10,0.5187199330683957,Val
88,Toys,NDCG@10,0.3061883275911886,Val
88,Overall,HR@10,0.5782042195933054,Val
88,Overall,NDCG@10,0.33848163859775476,Val
89,Baby,HR@10,0.7065868263473054,Val
89,Baby,NDCG@10,0.41900728629679335,Val
89,Tools,HR@10,0.49918345127925967,Val
89,Tools,NDCG@10,0.28412758175778746,Val
89,Toys,HR@10,0.5213867391759046,Val
89,Toys,NDCG@10,0.3071038449834956,Val
89,Overall,HR@10,0.5799124098202766,Val
89,Overall,NDCG@10,0.33959447547306604,Val
90,Baby,HR@10,0.7043155069172001,Val
90,Baby,NDCG@10,0.4171127801494471,Val
90,Tools,HR@10,0.49700598802395207,Val
90,Tools,NDCG@10,0.2828683331684471,Val
90,Toys,HR@10,0.5195042878058983,Val
90,Toys,NDCG@10,0.3069539615391881,Val
90,Overall,HR@10,0.5778044303912483,Val
90,Overall,NDCG@10,0.338497128601364,Val
91,Baby,HR@10,0.7087032830889944,Val
91,Baby,NDCG@10,0.41924847213517197,Val
91,Tools,HR@10,0.49990927236436217,Val
91,Tools,NDCG@10,0.2830952105596431,Val
91,Toys,HR@10,0.5188768040158963,Val
91,Toys,NDCG@10,0.3073424421086933,Val
91,Overall,HR@10,0.5800032710025623,Val
91,Overall,NDCG@10,0.3394521321716146,Val
92,Baby,HR@10,0.7048833367747264,Val
92,Baby,NDCG@10,0.4163387196155885,Val
92,Tools,HR@10,0.4941631887739672,Val
92,Tools,NDCG@10,0.2826235133457254,Val
92,Toys,HR@10,0.5233214808617445,Val
92,Toys,NDCG@10,0.3081425174486074,Val
92,Overall,HR@10,0.5784768031401625,Val
92,Overall,NDCG@10,0.33856413393347556,Val
93,Baby,HR@10,0.6995663844724345,Val
93,Baby,NDCG@10,0.4123391521744264,Val
93,Tools,HR@10,0.4947075545877941,Val
93,Tools,NDCG@10,0.2823758798439548,Val
93,Toys,HR@10,0.5230077389667434,Val
93,Toys,NDCG@10,0.31108519625477676,Val
93,Overall,HR@10,0.5766595794944483,Val
93,Overall,NDCG@10,0.33810441350123466,Val
94,Baby,HR@10,0.7095808383233533,Val
94,Baby,NDCG@10,0.4217708898413386,Val
94,Tools,HR@10,0.497550353837779,Val
94,Tools,NDCG@10,0.28328948290346606,Val
94,Toys,HR@10,0.5253085128634177,Val
94,Toys,NDCG@10,0.31297051476996196,Val
94,Overall,HR@10,0.5818386668847335,Val
94,Overall,NDCG@10,0.34235437357230125,Val
95,Baby,HR@10,0.7087032830889944,Val
95,Baby,NDCG@10,0.4198958674466045,Val
95,Tools,HR@10,0.4973084134760781,Val
95,Tools,NDCG@10,0.2839297834228823,Val
95,Toys,HR@10,0.5204455134909015,Val
95,Toys,NDCG@10,0.31024418490444866,Val
95,Overall,HR@10,0.5797670319286194,Val
95,Overall,NDCG@10,0.3409392074291521,Val
96,Baby,HR@10,0.7060706173859178,Val
96,Baby,NDCG@10,0.4150521914678669,Val
96,Tools,HR@10,0.49434464404524286,Val
96,Tools,NDCG@10,0.27989011265292807,Val
96,Toys,HR@10,0.5224325454925748,Val
96,Toys,NDCG@10,0.3125387070161767,Val
96,Overall,HR@10,0.5786403532682767,Val
96,Overall,NDCG@10,0.3388177964088706,Val
97,Baby,HR@10,0.7082903159198843,Val
97,Baby,NDCG@10,0.4177637761012218,Val
97,Tools,HR@10,0.5009375189015908,Val
97,Tools,NDCG@10,0.2865313507451703,Val
97,Toys,HR@10,0.5283413511817612,Val
97,Toys,NDCG@10,0.31500203135334853,Val
97,Overall,HR@10,0.583455995929419,Val
97,Overall,NDCG@10,0.3426237354868198,Val
98,Baby,HR@10,0.7088581457774107,Val
98,Baby,NDCG@10,0.419234385642257,Val
98,Tools,HR@10,0.4994253916409605,Val
98,Tools,NDCG@10,0.2849717173984442,Val
98,Toys,HR@10,0.5284459318134281,Val
98,Toys,NDCG@10,0.31439320609538907,Val
98,Overall,HR@10,0.5832379290919334,Val
98,Overall,NDCG@10,0.34246127670461946,Val
99,Baby,HR@10,0.7018893247986785,Val
99,Baby,NDCG@10,0.41465016301662844,Val
99,Tools,HR@10,0.5022681908909454,Val
99,Tools,NDCG@10,0.2892557452069099,Val
99,Toys,HR@10,0.5295440284459318,Val
99,Toys,NDCG@10,0.3165966272978302,Val
99,Overall,HR@10,0.5820203892493049,Val
99,Overall,NDCG@10,0.34290032698954503,Val
100,Baby,HR@10,0.7037992979558125,Val
100,Baby,NDCG@10,0.4162358190776374,Val
100,Tools,HR@10,0.5028730417951974,Val
100,Tools,NDCG@10,0.2876203810210792,Val
100,Toys,HR@10,0.5277661577075926,Val
100,Toys,NDCG@10,0.3131814739684698,Val
100,Overall,HR@10,0.5822566283232478,Val
100,Overall,NDCG@10,0.3417803440870543,Val
101,Baby,HR@10,0.7089613875696882,Val
101,Baby,NDCG@10,0.421851408244112,Val
101,Tools,HR@10,0.5003326679973387,Val
101,Tools,NDCG@10,0.2866996765133006,Val
101,Toys,HR@10,0.5294394478142648,Val
101,Toys,NDCG@10,0.3160644324590027,Val
101,Overall,HR@10,0.5838921296043904,Val
101,Overall,NDCG@10,0.3444824990213397,Val
102,Baby,HR@10,0.7083419368160231,Val
102,Baby,NDCG@10,0.4179741157399535,Val
102,Tools,HR@10,0.5011189741728664,Val
102,Tools,NDCG@10,0.2867934238619254,Val
102,Toys,HR@10,0.5264588998117549,Val
102,Toys,NDCG@10,0.31707883535756315,Val
102,Overall,HR@10,0.5828744843627905,Val
102,Overall,NDCG@10,0.3434982626288253,Val
103,Baby,HR@10,0.7107681189345447,Val
103,Baby,NDCG@10,0.4187930351754749,Val
103,Tools,HR@10,0.501300429444142,Val
103,Tools,NDCG@10,0.28618127646834046,Val
103,Toys,HR@10,0.5248901903367497,Val
103,Toys,NDCG@10,0.3132965524977509,Val
103,Overall,HR@10,0.5832379290919334,Val
103,Overall,NDCG@10,0.34228819333873706,Val
104,Baby,HR@10,0.7103035308692959,Val
104,Baby,NDCG@10,0.42032515962957484,Val
104,Tools,HR@10,0.5054134155930563,Val
104,Tools,NDCG@10,0.28712154939400053,Val
104,Toys,HR@10,0.530485254130935,Val
104,Toys,NDCG@10,0.3172527162197938,Val
104,Overall,HR@10,0.5862545203438188,Val
104,Overall,NDCG@10,0.34448491728838376,Val
105,Baby,HR@10,0.707309518893248,Val
105,Baby,NDCG@10,0.4200957419004071,Val
105,Tools,HR@10,0.5064416621302849,Val
105,Tools,NDCG@10,0.29100305491751466,Val
105,Toys,HR@10,0.5282367705500941,Val
105,Toys,NDCG@10,0.3172516959452603,Val
105,Overall,HR@10,0.5847280524814189,Val
105,Overall,NDCG@10,0.34556996587804817,Val
106,Baby,HR@10,0.7041606442287838,Val
106,Baby,NDCG@10,0.41542511131948284,Val
106,Tools,HR@10,0.5026311014334967,Val
106,Tools,NDCG@10,0.2868043749522049,Val
106,Toys,HR@10,0.5349299309767831,Val
106,Toys,NDCG@10,0.32097461580430436,Val
106,Overall,HR@10,0.5848007414272475,Val
106,Overall,NDCG@10,0.3439581046395054,Val
107,Baby,HR@10,0.7031282263060087,Val
107,Baby,NDCG@10,0.41747411740240514,Val
107,Tools,HR@10,0.5056553559547572,Val
107,Tools,NDCG@10,0.28797545939670116,Val
107,Toys,HR@10,0.5310604476051035,Val
107,Toys,NDCG@10,0.32108693398334315,Val
107,Overall,HR@10,0.5840011630231332,Val
107,Overall,NDCG@10,0.34507029744357537,Val
108,Baby,HR@10,0.7052963039438365,Val
108,Baby,NDCG@10,0.41541081186278833,Val
108,Tools,HR@10,0.5076513639387891,Val
108,Tools,NDCG@10,0.2924094127834498,Val
108,Toys,HR@10,0.5329951892909434,Val
108,Toys,NDCG@10,0.3197579488995045,Val
108,Overall,HR@10,0.586036453506333,Val
108,Overall,NDCG@10,0.34521423401677,Val
109,Baby,HR@10,0.7074643815816642,Val
109,Baby,NDCG@10,0.4167257650164705,Val
109,Tools,HR@10,0.5005141232686143,Val
109,Tools,NDCG@10,0.28942441750407216,Val
109,Toys,HR@10,0.5338318343442794,Val
109,Toys,NDCG@10,0.3213511628157373,Val
109,Overall,HR@10,0.5849461193189046,Val
109,Overall,NDCG@10,0.34533400665434677,Val
110,Baby,HR@10,0.7133491637414826,Val
110,Baby,NDCG@10,0.42328250850760296,Val
110,Tools,HR@10,0.5072279683058126,Val
110,Tools,NDCG@10,0.29202818543683057,Val
110,Toys,HR@10,0.5361326082409538,Val
110,Toys,NDCG@10,0.3221115149563806,Val
110,Overall,HR@10,0.5898344509258755,Val
110,Overall,NDCG@10,0.3486887160708395,Val
111,Baby,HR@10,0.7063803427627504,Val
111,Baby,NDCG@10,0.41602507778768333,Val
111,Tools,HR@10,0.5048690497792294,Val
111,Tools,NDCG@10,0.2891525101428157,Val
111,Toys,HR@10,0.5362894791884543,Val
111,Toys,NDCG@10,0.32339504626257154,Val
111,Overall,HR@10,0.5867269984917044,Val
111,Overall,NDCG@10,0.3457159519856728,Val
112,Baby,HR@10,0.7049349576708651,Val
112,Baby,NDCG@10,0.4183089283310637,Val
112,Tools,HR@10,0.5026915865239219,Val
112,Tools,NDCG@10,0.29043617835399066,Val
112,Toys,HR@10,0.5371784145576239,Val
112,Toys,NDCG@10,0.3248364970316295,Val
112,Overall,HR@10,0.5858729033782187,Val
112,Overall,NDCG@10,0.3474065504659139,Val
113,Baby,HR@10,0.711129465207516,Val
113,Baby,NDCG@10,0.42068409098454357,Val
113,Tools,HR@10,0.5049295348696546,Val
113,Tools,NDCG@10,0.2918098755646502,Val
113,Toys,HR@10,0.5348776406609496,Val
113,Toys,NDCG@10,0.32380436132095214,Val
113,Overall,HR@10,0.5879263660978756,Val
113,Overall,NDCG@10,0.3482967069938547,Val
114,Baby,HR@10,0.7094775965310758,Val
114,Baby,NDCG@10,0.4213861780702197,Val
114,Tools,HR@10,0.5046875945079538,Val
114,Tools,NDCG@10,0.290583981865732,Val
114,Toys,HR@10,0.5399498012967998,Val
114,Toys,NDCG@10,0.32550925031625655,Val
114,Overall,HR@10,0.5890348725217612,Val
114,Overall,NDCG@10,0.3487680480621224,Val
115,Baby,HR@10,0.712832954780095,Val
115,Baby,NDCG@10,0.42337264957480164,Val
115,Tools,HR@10,0.508195729752616,Val
115,Tools,NDCG@10,0.2913980760077131,Val
115,Toys,HR@10,0.5336226730809455,Val
115,Toys,NDCG@10,0.32410930027961915,Val
115,Overall,HR@10,0.5890712169946756,Val
115,Overall,NDCG@10,0.34922541962866877,Val
116,Baby,HR@10,0.7043671278133389,Val
116,Baby,NDCG@10,0.41807780602198796,Val
116,Tools,HR@10,0.5037198330611504,Val
116,Tools,NDCG@10,0.2902465687058481,Val
116,Toys,HR@10,0.5357142857142857,Val
116,Toys,NDCG@10,0.3234722522543002,Val
116,Overall,HR@10,0.5854731141761617,Val
116,Overall,NDCG@10,0.34679411093755974,Val
117,Baby,HR@10,0.712832954780095,Val
117,Baby,NDCG@10,0.421533086977159,Val
117,Tools,HR@10,0.5056553559547572,Val
117,Tools,NDCG@10,0.2921508750918796,Val
117,Toys,HR@10,0.5386425434009622,Val
117,Toys,NDCG@10,0.32612432351033205,Val
117,Overall,HR@10,0.5900525177633611,Val
117,Overall,NDCG@10,0.3495042785009206,Val
118,Baby,HR@10,0.711129465207516,Val
118,Baby,NDCG@10,0.4257604657812805,Val
118,Tools,HR@10,0.5087400955664428,Val
118,Tools,NDCG@10,0.2927944979001385,Val
118,Toys,HR@10,0.5346684793976155,Val
118,Toys,NDCG@10,0.32507311625054314,Val
118,Overall,HR@10,0.588998528048847,Val
118,Overall,NDCG@10,0.35082050286346,Val
119,Baby,HR@10,0.7115424323766261,Val
119,Baby,NDCG@10,0.42399507437582923,Val
119,Tools,HR@10,0.5108570737313253,Val
119,Tools,NDCG@10,0.29633370050914587,Val
119,Toys,HR@10,0.5338318343442794,Val
119,Toys,NDCG@10,0.32497240435411656,Val
119,Overall,HR@10,0.5894891784331898,Val
119,Overall,NDCG@10,0.3512273512546911,Val
120,Baby,HR@10,0.7077741069584969,Val
120,Baby,NDCG@10,0.42019986919411506,Val
120,Tools,HR@10,0.5088610657472933,Val
120,Tools,NDCG@10,0.29626460002114685,Val
120,Toys,HR@10,0.5348253503451161,Val
120,Toys,NDCG@10,0.32489805527701887,Val
120,Overall,HR@10,0.5879081938614186,Val
120,Overall,NDCG@10,0.3498447165548298,Val
121,Baby,HR@10,0.7059157546975016,Val
121,Baby,NDCG@10,0.41949680322769106,Val
121,Tools,HR@10,0.5084376701143168,Val
121,Tools,NDCG@10,0.29382956038875424,Val
121,Toys,HR@10,0.5347207697134491,Val
121,Toys,NDCG@10,0.3254900221114606,Val
121,Overall,HR@10,0.5870904432208471,Val
121,Overall,NDCG@10,0.3490713510493318,Val
122,Baby,HR@10,0.7103035308692959,Val
122,Baby,NDCG@10,0.4230450890665397,Val
122,Tools,HR@10,0.5046875945079538,Val
122,Tools,NDCG@10,0.29213889213574323,Val
122,Toys,HR@10,0.5335703827651119,Val
122,Toys,NDCG@10,0.3248004210625116,Val
122,Overall,HR@10,0.5871086154573043,Val
122,Overall,NDCG@10,0.34957286197235504,Val
123,Baby,HR@10,0.7025087755523436,Val
123,Baby,NDCG@10,0.4161862801116866,Val
123,Tools,HR@10,0.5115828948164277,Val
123,Tools,NDCG@10,0.2973778939310111,Val
123,Toys,HR@10,0.5366032210834554,Val
123,Toys,NDCG@10,0.327400060669305,Val
123,Overall,HR@10,0.5874902324229043,Val
123,Overall,NDCG@10,0.34963579383461063,Val
124,Baby,HR@10,0.7066384472434442,Val
124,Baby,NDCG@10,0.41877862057423354,Val
124,Tools,HR@10,0.5089820359281437,Val
124,Tools,NDCG@10,0.29388289474210866,Val
124,Toys,HR@10,0.5398452206651329,Val
124,Toys,NDCG@10,0.3297711032976484,Val
124,Overall,HR@10,0.5892892838321612,Val
124,Overall,NDCG@10,0.35032233760380094,Val
125,Baby,HR@10,0.7043155069172001,Val
125,Baby,NDCG@10,0.41952611887008695,Val
125,Tools,HR@10,0.5084981552047421,Val
125,Tools,NDCG@10,0.2938728066264852,Val
125,Toys,HR@10,0.5396360594017988,Val
125,Toys,NDCG@10,0.32883475276497215,Val
125,Overall,HR@10,0.5882534663541042,Val
125,Overall,NDCG@10,0.3502570444417368,Val
126,Baby,HR@10,0.7081354532314681,Val
126,Baby,NDCG@10,0.42091558722984723,Val
126,Tools,HR@10,0.5111594991834513,Val
126,Tools,NDCG@10,0.29540564225304417,Val
126,Toys,HR@10,0.5374921564526249,Val
126,Toys,NDCG@10,0.3267439990193,Val
126,Overall,HR@10,0.589652728561304,Val
126,Overall,NDCG@10,0.3504801191450194,Val
127,Baby,HR@10,0.7047284740863101,Val
127,Baby,NDCG@10,0.4173952732785015,Val
127,Tools,HR@10,0.5080747595717655,Val
127,Tools,NDCG@10,0.2940025940114177,Val
127,Toys,HR@10,0.5386948337167956,Val
127,Toys,NDCG@10,0.328730776679852,Val
127,Overall,HR@10,0.5879445383343328,Val
127,Overall,NDCG@10,0.3495097765535879,Val
128,Baby,HR@10,0.7065352054511667,Val
128,Baby,NDCG@10,0.41794597166404424,Val
128,Tools,HR@10,0.5116433799068529,Val
128,Tools,NDCG@10,0.2993675018708039,Val
128,Toys,HR@10,0.5447082200376491,Val
128,Toys,NDCG@10,0.33200805928952404,Val
128,Overall,HR@10,0.5917425357538753,Val
128,Overall,NDCG@10,0.3524544221657439,Val
129,Baby,HR@10,0.7083419368160231,Val
129,Baby,NDCG@10,0.4212189569299502,Val
129,Tools,HR@10,0.5112199842738765,Val
129,Tools,NDCG@10,0.29783889988048246,Val
129,Toys,HR@10,0.537596737084292,Val
129,Toys,NDCG@10,0.328486425341946,Val
129,Overall,HR@10,0.589779934216504,Val
129,Overall,NDCG@10,0.35192350512657666,Val
130,Baby,HR@10,0.7106132562461285,Val
130,Baby,NDCG@10,0.4214063986652937,Val
130,Tools,HR@10,0.5087400955664428,Val
130,Tools,NDCG@10,0.29559982968359716,Val
130,Toys,HR@10,0.5422505751934742,Val
130,Toys,NDCG@10,0.33128001180662703,Val
130,Overall,HR@10,0.591451779970561,Val
130,Overall,NDCG@10,0.35228762443244316,Val
131,Baby,HR@10,0.7094775965310758,Val
131,Baby,NDCG@10,0.42010913888630186,Val
131,Tools,HR@10,0.5091030061089942,Val
131,Tools,NDCG@10,0.2973124843528139,Val
131,Toys,HR@10,0.5414139301401381,Val
131,Toys,NDCG@10,0.3320594591976394,Val
131,Overall,HR@10,0.5908702684039324,Val
131,Overall,NDCG@10,0.35261637754649666,Val
132,Baby,HR@10,0.7076192442700805,Val
132,Baby,NDCG@10,0.4211530208374261,Val
132,Tools,HR@10,0.5118853202685538,Val
132,Tools,NDCG@10,0.29700501283417297,Val
132,Toys,HR@10,0.5374921564526249,Val
132,Toys,NDCG@10,0.3300933733065893,Val
132,Overall,HR@10,0.5896890730342184,Val
132,Overall,NDCG@10,0.35220821508595856,Val
133,Baby,HR@10,0.7045219905017551,Val
133,Baby,NDCG@10,0.41961738965424195,Val
133,Tools,HR@10,0.5151515151515151,Val
133,Tools,NDCG@10,0.2986935561307834,Val
133,Toys,HR@10,0.5425643170884752,Val
133,Toys,NDCG@10,0.33183941566537534,Val
133,Overall,HR@10,0.5913427465518182,Val
133,Overall,NDCG@10,0.35278172638203226,Val
134,Baby,HR@10,0.7126264711955399,Val
134,Baby,NDCG@10,0.42313746243971356,Val
134,Tools,HR@10,0.5108570737313253,Val
134,Tools,NDCG@10,0.2980647449507412,Val
134,Toys,HR@10,0.5388517046642962,Val
134,Toys,NDCG@10,0.3306894584556518,Val
134,Overall,HR@10,0.5916153300986753,Val
134,Overall,NDCG@10,0.3534323457478533,Val
135,Baby,HR@10,0.7045736113978939,Val
135,Baby,NDCG@10,0.4177339148855657,Val
135,Tools,HR@10,0.5094659166515454,Val
135,Tools,NDCG@10,0.2957380978066151,Val
135,Toys,HR@10,0.5400020916126334,Val
135,Toys,NDCG@10,0.3322407026792045,Val
135,Overall,HR@10,0.5887622889749041,Val
135,Overall,NDCG@10,0.3513701969550065,Val
136,Baby,HR@10,0.7095292174272145,Val
136,Baby,NDCG@10,0.4213793168550512,Val
136,Tools,HR@10,0.5172080082259723,Val
136,Tools,NDCG@10,0.3019668108929744,Val
136,Toys,HR@10,0.5381719305584606,Val
136,Toys,NDCG@10,0.3327814171061264,Val
136,Overall,HR@10,0.5921968416653037,Val
136,Overall,NDCG@10,0.35471277383465366,Val
137,Baby,HR@10,0.7086516621928557,Val
137,Baby,NDCG@10,0.42286329098941305,Val
137,Tools,HR@10,0.511099014093026,Val
137,Tools,NDCG@10,0.3012025287334918,Val
137,Toys,HR@10,0.5425643170884752,Val
137,Toys,NDCG@10,0.33507178206946137,Val
137,Overall,HR@10,0.591578985625761,Val
137,Overall,NDCG@10,0.35580151994210524,Val
138,Baby,HR@10,0.7034895725789799,Val
138,Baby,NDCG@10,0.4190307579452018,Val
138,Tools,HR@10,0.5118853202685538,Val
138,Tools,NDCG@10,0.29915571207589703,Val
138,Toys,HR@10,0.5479502196193266,Val
138,Toys,NDCG@10,0.3363602578988067,Val
138,Overall,HR@10,0.5918697414090752,Val
138,Overall,NDCG@10,0.3542851733217401,Val
139,Baby,HR@10,0.7059673755936403,Val
139,Baby,NDCG@10,0.4197536318028506,Val
139,Tools,HR@10,0.5132764773483336,Val
139,Tools,NDCG@10,0.30051463536358036,Val
139,Toys,HR@10,0.5471135745659904,Val
139,Toys,NDCG@10,0.3342965877746013,Val
139,Overall,HR@10,0.5928692144142179,Val
139,Overall,NDCG@10,0.3542307468126328,Val
140,Baby,HR@10,0.7051414412554202,Val
140,Baby,NDCG@10,0.4199154194646344,Val
140,Tools,HR@10,0.5136998729813101,Val
140,Tools,NDCG@10,0.3011028247814056,Val
140,Toys,HR@10,0.5427211880359757,Val
140,Toys,NDCG@10,0.33459659609427433,Val
140,Overall,HR@10,0.5911791964237039,Val
140,Overall,NDCG@10,0.35456867854561736,Val
141,Baby,HR@10,0.7105616353499897,Val
141,Baby,NDCG@10,0.4225835171765524,Val
141,Tools,HR@10,0.5141837537047118,Val
141,Tools,NDCG@10,0.29880817388433,Val
141,Toys,HR@10,0.540472704455135,Val
141,Toys,NDCG@10,0.3325397647283219,Val
141,Overall,HR@10,0.5924512529757037,Val
141,Overall,NDCG@10,0.3541037252037695,Val
142,Baby,HR@10,0.7045219905017551,Val
142,Baby,NDCG@10,0.4179525335201795,Val
142,Tools,HR@10,0.5154539406036412,Val
142,Tools,NDCG@10,0.3010830403201357,Val
142,Toys,HR@10,0.5457540263543191,Val
142,Toys,NDCG@10,0.3354111943829367,Val
142,Overall,HR@10,0.5925421141579894,Val
142,Overall,NDCG@10,0.35415482866025194,Val
143,Baby,HR@10,0.7034895725789799,Val
143,Baby,NDCG@10,0.4174660763545569,Val
143,Tools,HR@10,0.5161797616887437,Val
143,Tools,NDCG@10,0.3031768228517857,Val
143,Toys,HR@10,0.5467475423551559,Val
143,Toys,NDCG@10,0.3365400835741978,Val
143,Overall,HR@10,0.592742008759018,Val
143,Overall,NDCG@10,0.355004957415581,Val
144,Baby,HR@10,0.7092711129465208,Val
144,Baby,NDCG@10,0.4226623905334339,Val
144,Tools,HR@10,0.5132159922579084,Val
144,Tools,NDCG@10,0.300459962545579,Val
144,Toys,HR@10,0.544812800669316,Val
144,Toys,NDCG@10,0.3383338317317834,Val
144,Overall,HR@10,0.5932144869069036,Val
144,Overall,NDCG@10,0.3566413452582886,Val
145,Baby,HR@10,0.7097873219079083,Val
145,Baby,NDCG@10,0.42312138245262454,Val
145,Tools,HR@10,0.5143652089759874,Val
145,Tools,NDCG@10,0.29946166982911854,Val
145,Toys,HR@10,0.5408387366659695,Val
145,Toys,NDCG@10,0.33399199602413276,Val
145,Overall,HR@10,0.592360391793418,Val
145,Overall,NDCG@10,0.354994096569492,Val
146,Baby,HR@10,0.7062771009704728,Val
146,Baby,NDCG@10,0.4208932073225568,Val
146,Tools,HR@10,0.5121877457206798,Val
146,Tools,NDCG@10,0.30101701605238684,Val
146,Toys,HR@10,0.5446559297218155,Val
146,Toys,NDCG@10,0.3368225386088915,Val
